RUBRO;Centro Gestor;Nombre Centro Gestor;BP;Nombre del Proyecto;Programa;Nombre de la actividad;BPIN;SECTOR;PROGRAMA;PRODUCTO;PRODUCTO 1;VALIDADOR CUIPO;Fondo 1;Nombre de fondo;Clasificación del fondo;Pospre 1;Pospre 1;Dimensión;Nombre de Dimensión;Línea Estratégica;Nombre de Línea Estratégica;Programa;Nombre de Programa;Area Funcional;Nombre del Area Funcional;Origen;COMUNA;VIGENCIA;TIPO DE GASTO; PPTO INICIAL ; REDUCCIONES ; ADICIONES ; CONTRACREDITOS ; CREDITOS ; APLAZAMIENTO ; DESAPLAZAMIENTO ; PPTO. MODIFICADO ; TOTAL ACUMULADO CDP ; TOTAL ACUMULADO RPC ; TOTAL ACUMUL OBLIGAC ; PAGOS ; EJECUCION ; SALDOS CDP ; PPTO. DISPONIBLE 
415112100053040040003BP2600299010102252-320202008;4151;Secretaría de Infraestructura;BP26002990;Construcción  de Vías y obras de drenaje en la zona urbana y rural de Santiago de  Cali;BP260029901010225;Realizar ejecución de compensaciones ambientales;2020760010725;24;2402;2402113;2402113;2402113;121000;Ingresos corrientes de Libre Destinación;Destinación Específica (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;53;Cali, Nuestra Casa Común;5304;Movilidad Multimodal Sustentable;5304004;Mejoramiento de la Infraestructura Vial ;53040040003;Vías y obras de drenaje en la zona urbana y rural construidas;Organismo;SANTIAGO DE CALI;Actual;Inversión; 292.830.226 ; -   ; -   ; -   ; -   ; -   ; -   ; 292.830.226 ; -   ; -   ; -   ; -   ; -   ; -   ; 292.830.226 
415112100053040040003BP2600398810101012-3201010010319;4151;Secretaría de Infraestructura;BP26003988;Construcción OBRAS DE DRENAJE EN EL CORREGIMIENTO DE LA BUITRERA SANTIAGO DE  Cali;BP260039881010101;Construir obras de drenaje en el corregimiento de la Buitrera;2021760010237;24;2402;2402045;2402045;2402045;121000;Ingresos corrientes de Libre Destinación;Destinación Específica (Recursos Propios);2-3201010010319;Otras obras de ingeniería civil;53;Cali, Nuestra Casa Común;5304;Movilidad Multimodal Sustentable;5304004;Mejoramiento de la Infraestructura Vial ;53040040003;Vías y obras de drenaje en la zona urbana y rural construidas;Territorio;LA BUITRERA;Reservas;Inversión; 46.519.623 ; -   ; -   ; -   ; -   ; -   ; -   ; 46.519.623 ; -   ; -   ; -   ; -   ; -   ; -   ; 46.519.623 
415112100053040040003BP2600398910103012-3201010010319;4151;Secretaría de Infraestructura;BP26003989;Construcción de vías y obras de drenaje en el corregimiento El Saladito de Santiago de  Cali;BP260039891010301;Construir obras de drenaje en el corregimiento el Saladito;2021760010238;24;2402;2402042;2402042;2402042;121000;Ingresos corrientes de Libre Destinación;Destinación Específica (Recursos Propios);2-3201010010319;Otras obras de ingeniería civil;53;Cali, Nuestra Casa Común;5304;Movilidad Multimodal Sustentable;5304004;Mejoramiento de la Infraestructura Vial ;53040040003;Vías y obras de drenaje en la zona urbana y rural construidas;Territorio;EL SALADITO;Actual;Inversión; 354.830.085 ; -   ; -   ; -   ; -   ; -   ; -   ; 354.830.085 ; -   ; -   ; -   ; -   ; -   ; -   ; 354.830.085 
415112100053040040003BP2600399010101012-3201010010319;4151;Secretaría de Infraestructura;BP26003990;Construcción DE HUELLAS Y OBRAS DE DRENAJE EN EL CORREGIMIENTO LA ELVIRA SANTIAGO DE  Cali;BP260039901010101;Construir obras de drenaje en el corregimiento La Elvira;2021760010239;24;2402;2402042;2402042;2402042;121000;Ingresos corrientes de Libre Destinación;Destinación Específica (Recursos Propios);2-3201010010319;Otras obras de ingeniería civil;53;Cali, Nuestra Casa Común;5304;Movilidad Multimodal Sustentable;5304004;Mejoramiento de la Infraestructura Vial ;53040040003;Vías y obras de drenaje en la zona urbana y rural construidas;Territorio;LA ELVIRA;Actual;Inversión; 200.339.223 ; -   ; -   ; -   ; -   ; -   ; -   ; 200.339.223 ; -   ; -   ; -   ; -   ; -   ; -   ; 200.339.223 
415112100053040040003BP2600399110101012-3201010010319;4151;Secretaría de Infraestructura;BP26003991;Construcción DE HUELLAS Y OBRAS DE DRENAJE EN EL CORREGIMIENTO FELIDIA SANTIAGO DE  Cali;BP260039911010101;Construir obras de drenaje en el corregimiento Felidia;2021760010240;24;2402;2402045;2402045;2402045;121000;Ingresos corrientes de Libre Destinación;Destinación Específica (Recursos Propios);2-3201010010319;Otras obras de ingeniería civil;53;Cali, Nuestra Casa Común;5304;Movilidad Multimodal Sustentable;5304004;Mejoramiento de la Infraestructura Vial ;53040040003;Vías y obras de drenaje en la zona urbana y rural construidas;Territorio;FELIDIA;Actual;Inversión; 81.763.467 ; -   ; -   ; -   ; -   ; -   ; -   ; 81.763.467 ; -   ; -   ; -   ; -   ; -   ; -   ; 81.763.467 
415112100053040040003BP2600399110102012-3201010010302;4151;Secretaría de Infraestructura;BP26003991;Construcción DE HUELLAS Y OBRAS DE DRENAJE EN EL CORREGIMIENTO FELIDIA SANTIAGO DE  Cali;BP260039911010201;Construir huellas vehiculares en el corregimiento Felidia;2021760010240;24;2402;2402045;2402045;2402045;121000;Ingresos corrientes de Libre Destinación;Destinación Específica (Recursos Propios);2-3201010010302;Autopistas, carreteras, calles;53;Cali, Nuestra Casa Común;5304;Movilidad Multimodal Sustentable;5304004;Mejoramiento de la Infraestructura Vial ;53040040003;Vías y obras de drenaje en la zona urbana y rural construidas;Territorio;FELIDIA;Actual;Inversión; 130.857.784 ; -   ; -   ; -   ; -   ; -   ; -   ; 130.857.784 ; -   ; -   ; -   ; -   ; -   ; -   ; 130.857.784 
415112100053040040003BP2600399310101012-3201010010302;4151;Secretaría de Infraestructura;BP26003993;Construcción DE VÍAS Y OBRAS DE DRENAJE EN EL CORREGIMIENTO LA CASTILLA DE SANTIAGO DE CALI;BP260039931010101;Construir vias y obras de drenaje en el corregimiento La Castilla;2021760010242;24;2402;2402045;2402045;2402045;121000;Ingresos corrientes de Libre Destinación;Destinación Específica (Recursos Propios);2-3201010010302;Autopistas, carreteras, calles;53;Cali, Nuestra Casa Común;5304;Movilidad Multimodal Sustentable;5304004;Mejoramiento de la Infraestructura Vial ;53040040003;Vías y obras de drenaje en la zona urbana y rural construidas;Territorio;LA CASTILLA;Actual;Inversión; 458.088.506 ; -   ; -   ; -   ; -   ; -   ; -   ; 458.088.506 ; -   ; -   ; -   ; -   ; -   ; -   ; 458.088.506 
415112100053040040003BP2600399410101012-3201010010302;4151;Secretaría de Infraestructura;BP26003994;Construcción de vías y obras de drenaje en el corregimiento La Paz de Santiago de Cali;BP260039941010101;Construir obras de drenaje en el corregimiento La Paz;2021760010243;24;2402;2402042;2402042;2402042;121000;Ingresos corrientes de Libre Destinación;Destinación Específica (Recursos Propios);2-3201010010302;Autopistas, carreteras, calles;53;Cali, Nuestra Casa Común;5304;Movilidad Multimodal Sustentable;5304004;Mejoramiento de la Infraestructura Vial ;53040040003;Vías y obras de drenaje en la zona urbana y rural construidas;Territorio;LA PAZ;Actual;Inversión; 179.097.300 ; -   ; -   ; -   ; -   ; -   ; -   ; 179.097.300 ; -   ; -   ; -   ; -   ; -   ; -   ; 179.097.300 
415112100053040040003BP2600399410103012-3201010010319;4151;Secretaría de Infraestructura;BP26003994;Construcción de vías y obras de drenaje en el corregimiento La Paz de Santiago de Cali;BP260039941010301;Construir vías en el corregimiento La Paz;2021760010243;24;2402;2402042;2402042;2402042;121000;Ingresos corrientes de Libre Destinación;Destinación Específica (Recursos Propios);2-3201010010319;Otras obras de ingeniería civil;53;Cali, Nuestra Casa Común;5304;Movilidad Multimodal Sustentable;5304004;Mejoramiento de la Infraestructura Vial ;53040040003;Vías y obras de drenaje en la zona urbana y rural construidas;Territorio;LA PAZ;Actual;Inversión; 193.804.207 ; -   ; -   ; -   ; -   ; -   ; -   ; 193.804.207 ; -   ; -   ; -   ; -   ; -   ; -   ; 193.804.207 
415112100053040040003BP2600399910102012-3201010010319;4151;Secretaría de Infraestructura;BP26003999;Construcción DE HUELLAS Y OBRAS DE DRENAJE EN EL CORREGIMIENTO DE PICHINDE SANTIAGO DE  Cali;BP260039991010201;Construir huellas vehiculares en el corregimiento Pichinde;2021760010247;24;2402;2402045;2402045;2402045;121000;Ingresos corrientes de Libre Destinación;Destinación Específica (Recursos Propios);2-3201010010319;Otras obras de ingeniería civil;53;Cali, Nuestra Casa Común;5304;Movilidad Multimodal Sustentable;5304004;Mejoramiento de la Infraestructura Vial ;53040040003;Vías y obras de drenaje en la zona urbana y rural construidas;Territorio;PICHINDE;Reservas;Inversión; 297.293.345 ; -   ; -   ; -   ; -   ; -   ; -   ; 297.293.345 ; -   ; -   ; -   ; -   ; -   ; -   ; 297.293.345 
415112100053040040003BP2600400010101012-3201010010319;4151;Secretaría de Infraestructura;BP26004000;CONSTRUCCIÓN DE HUELLAS Y OBRAS DE DRENAJE EN EL CORREGIMIENTO VILLACARMELO SANTIAGO DE CALI;BP260040001010101;Construir obras de drenaje en el corregimiento Villacarmelo;2021760010248;24;2402;2402045;2402045;2402045;121000;Ingresos corrientes de Libre Destinación;Destinación Específica (Recursos Propios);2-3201010010319;Otras obras de ingeniería civil;53;Cali, Nuestra Casa Común;5304;Movilidad Multimodal Sustentable;5304004;Mejoramiento de la Infraestructura Vial ;53040040003;Vías y obras de drenaje en la zona urbana y rural construidas;Territorio;VILLACARMELO;Actual;Inversión; 358.641.741 ; -   ; -   ; -   ; -   ; -   ; -   ; 358.641.741 ; -   ; -   ; -   ; -   ; -   ; -   ; 358.641.741 
415112100053040040003BP2600514010101012-330509054;4151;Secretaría de Infraestructura;BP26005140;IMPLEMENTACIÓN DEL SISTEMA DE TRANSPORTE FÉRREO EN EL ÁMBITO METROPOLITANO FUNCIONAL  DISTRITO DE SANTIAGO DE  CALI;BP260051401010101;Realizar ejercicios de socialización de la implementación del Tren de cercanías;2023760010191;#N/D;#N/D;#N/D;#N/D;#N/D;121000;Ingresos corrientes de Libre Destinación;Destinación Específica (Recursos Propios);2-330509054;A establecimientos públicos y unidades administrativas especiales;53;Cali, Nuestra Casa Común;5304;Movilidad Multimodal Sustentable;5304004;Mejoramiento de la Infraestructura Vial ;53040040003;Vías y obras de drenaje en la zona urbana y rural construidas;Organismo;SANTIAGO DE CALI;Actual;Inversión; 500.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 500.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 500.000.000 
415112100053040040003BP2600514010101022-330509054;4151;Secretaría de Infraestructura;BP26005140;IMPLEMENTACIÓN DEL SISTEMA DE TRANSPORTE FÉRREO EN EL ÁMBITO METROPOLITANO FUNCIONAL  DISTRITO DE SANTIAGO DE  CALI;BP260051401010102;Brindar apoyo técnico para la supervisión y seguimiento de obras de la implementación del Tren de cercanías;2023760010191;#N/D;#N/D;#N/D;#N/D;#N/D;121000;Ingresos corrientes de Libre Destinación;Destinación Específica (Recursos Propios);2-330509054;A establecimientos públicos y unidades administrativas especiales;53;Cali, Nuestra Casa Común;5304;Movilidad Multimodal Sustentable;5304004;Mejoramiento de la Infraestructura Vial ;53040040003;Vías y obras de drenaje en la zona urbana y rural construidas;Organismo;SANTIAGO DE CALI;Actual;Inversión; 200.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 200.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 200.000.000 
415112100053040040003BP2600514010101032-330509054;4151;Secretaría de Infraestructura;BP26005140;IMPLEMENTACIÓN DEL SISTEMA DE TRANSPORTE FÉRREO EN EL ÁMBITO METROPOLITANO FUNCIONAL  DISTRITO DE SANTIAGO DE  CALI;BP260051401010103;Realizar estudios de gestión predial en predios ubicados en Santiago de cali y jamundi a lo largo de  la construcción del tren de cercanías del valle con titulo justificativo de dominio.;2023760010191;#N/D;#N/D;#N/D;#N/D;#N/D;121000;Ingresos corrientes de Libre Destinación;Destinación Específica (Recursos Propios);2-330509054;A establecimientos públicos y unidades administrativas especiales;53;Cali, Nuestra Casa Común;5304;Movilidad Multimodal Sustentable;5304004;Mejoramiento de la Infraestructura Vial ;53040040003;Vías y obras de drenaje en la zona urbana y rural construidas;Organismo;SANTIAGO DE CALI;Actual;Inversión; 1.800.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.800.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.800.000.000 
415112100053040040004BP2600396210101012-320202005;4151;Secretaría de Infraestructura;BP26003962;Mantenimiento de la red vial del Corregimiento de La Buitrera de Santiago de  Cali;BP260039621010101;Realizar obras de mantenimiento de la red vial del Corregimiento de La Buitrera;2021760010252;#N/D;#N/D;#N/D;#N/D;#N/D;121000;Ingresos corrientes de Libre Destinación;Destinación Específica (Recursos Propios);2-320202005;Servicios de la construcción;53;Cali, Nuestra Casa Común;5304;Movilidad Multimodal Sustentable;5304004;Mejoramiento de la Infraestructura Vial ;53040040004;Vías con mantenimiento y rehabilitación eco sostenible;Territorio;LA BUITRERA;Actual;Inversión; 292.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 292.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 292.000.000 
415112100053040040004BP2600396910101012-320202005;4151;Secretaría de Infraestructura;BP26003969;Mantenimiento de la malla vial de la comuna 6 de Santiago de   Cali;BP260039691010101;Ejecutar obras de mantenimiento de vías en las calles de la comuna 6;2021760010259;24;2402;2402116;2402116;2402116;121000;Ingresos corrientes de Libre Destinación;Destinación Específica (Recursos Propios);2-320202005;Servicios de la construcción;53;Cali, Nuestra Casa Común;5304;Movilidad Multimodal Sustentable;5304004;Mejoramiento de la Infraestructura Vial ;53040040004;Vías con mantenimiento y rehabilitación eco sostenible;Territorio;COMUNA 6;Actual;Inversión; 267.956.822 ; -   ; -   ; -   ; -   ; -   ; -   ; 267.956.822 ; -   ; -   ; -   ; -   ; -   ; -   ; 267.956.822 
415112100053040040004BP2600397010101012-320202005;4151;Secretaría de Infraestructura;BP26003970;Mantenimiento de vías en la comuna 7 de Santiago de   Cali;BP260039701010101;Ejecutar obras de mantenimiento de vías en las calles de la comuna 7;2021760010260;24;2402;2402116;2402116;2402116;121000;Ingresos corrientes de Libre Destinación;Destinación Específica (Recursos Propios);2-320202005;Servicios de la construcción;53;Cali, Nuestra Casa Común;5304;Movilidad Multimodal Sustentable;5304004;Mejoramiento de la Infraestructura Vial ;53040040004;Vías con mantenimiento y rehabilitación eco sostenible;Territorio;COMUNA 7;Actual;Inversión; 277.908.886 ; -   ; -   ; -   ; -   ; -   ; -   ; 277.908.886 ; -   ; -   ; -   ; -   ; -   ; -   ; 277.908.886 
415112100053040040004BP2600397210101012-320202005;4151;Secretaría de Infraestructura;BP26003972;Mantenimiento DE LA MALLA VIAL DE LA COMUNA 11 DE SANTIAGO DE Cali;BP260039721010101;Ejecutar obras de mantenimiento de vías en las calles de la comuna 11;2021760010262;24;2402;2402116;2402116;2402116;121000;Ingresos corrientes de Libre Destinación;Destinación Específica (Recursos Propios);2-320202005;Servicios de la construcción;53;Cali, Nuestra Casa Común;5304;Movilidad Multimodal Sustentable;5304004;Mejoramiento de la Infraestructura Vial ;53040040004;Vías con mantenimiento y rehabilitación eco sostenible;Territorio;COMUNA 11;Actual;Inversión; 1.178.607.825 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.178.607.825 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.178.607.825 
415112100053040040004BP2600397310101012-320202005;4151;Secretaría de Infraestructura;BP26003973;Mantenimiento DE LA MALLA VIAL DE LA COMUNA 13 DE SANTIAGO DE Cali;BP260039731010101;Ejecutar obras de mantenimiento de vías en las calles de la comuna 13;2021760010263;24;2402;2402116;2402116;2402116;121000;Ingresos corrientes de Libre Destinación;Destinación Específica (Recursos Propios);2-320202005;Servicios de la construcción;53;Cali, Nuestra Casa Común;5304;Movilidad Multimodal Sustentable;5304004;Mejoramiento de la Infraestructura Vial ;53040040004;Vías con mantenimiento y rehabilitación eco sostenible;Territorio;COMUNA 13;Actual;Inversión; 1.684.548.577 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.684.548.577 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.684.548.577 
415112100053040040004BP2600397910101012-320202005;4151;Secretaría de Infraestructura;BP26003979;Mantenimiento de vías en la comuna 21 de Santiago de  Cali;BP260039791010101;Ejecutar obras de mantenimiento de vías en las calles de la comuna 21;2021760010269;24;2402;2402116;2402116;2402116;121000;Ingresos corrientes de Libre Destinación;Destinación Específica (Recursos Propios);2-320202005;Servicios de la construcción;53;Cali, Nuestra Casa Común;5304;Movilidad Multimodal Sustentable;5304004;Mejoramiento de la Infraestructura Vial ;53040040004;Vías con mantenimiento y rehabilitación eco sostenible;Territorio;COMUNA 21;Actual;Inversión; 360.165.765 ; -   ; -   ; -   ; -   ; -   ; -   ; 360.165.765 ; -   ; -   ; -   ; -   ; -   ; -   ; 360.165.765 
415112100053040040004BP2600483410102072-320202008;4151;Secretaría de Infraestructura;BP26004834;Conservación del estado de la malla vial de Santiago de Cali;BP260048341010207;APOYAR LA SUPERVISION TÉCNICA DE OBRAS;2023760010185;#N/D;#N/D;#N/D;#N/D;#N/D;121000;Ingresos corrientes de Libre Destinación;Destinación Específica (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;53;Cali, Nuestra Casa Común;5304;Movilidad Multimodal Sustentable;5304004;Mejoramiento de la Infraestructura Vial ;53040040004;Vías con mantenimiento y rehabilitación eco sostenible;Organismo;SANTIAGO DE CALI;Actual;Inversión; 6.057.531.060 ; -   ; -   ; -   ; -   ; -   ; -   ; 6.057.531.060 ; 4.341.460.515 ; 1.241.063.500 ; 169.858.000 ; 37.125.000 ; 1.241.063.500 ; 3.100.397.015 ; 1.716.070.545 
