 Centro Gestor ; Nombre Centro Gestor ; Area Funcional ; Nombre Area Funcional ; Propósito ; Nombre Propósito ; Reto ; Nombre Reto ; Programa ; Nombre Programa ; BPIN ; BP ; Nombre Proyecto ; Programa Presupuestal ; Nombre Actividad ; Pospre ; Nombre Pospre ; Fondo ; Nombre fondo ; Origen ; COMUNA ; VIGENCIA ; TIPO DE GASTO ; PPTO INICIAL ; REDUCCIONES ; ADICIONES ; CONTRACREDITOS ; CREDITOS ; APLAZAMIENTO ; DESAPLAZAMIENTO ; PPTO. MODIFICADO ; TOTAL ACUMULADO CDP ; TOTAL ACUMULADO RPC ; TOTAL ACUMUL OBLIGAC ; PAGOS ; EJECUCION ; SALDOS CDP ; PPTO. DISPONIBLE ; Clasificación del fondo 1 
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010534;BP26005798;Aprovechamiento de los espacios públicos con programación cultural y artística en el corregimiento Los Andes de Santiago de   Cali;BP260057982010103;Realizar trámite de permisos y licencias para el desarrollo de los eventos;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;LOS ANDES;Actual;Inversión; 6.404.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 6.404.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 6.404.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010534;BP26005798;Aprovechamiento de los espacios públicos con programación cultural y artística en el corregimiento Los Andes de Santiago de   Cali;BP260057982010104;Realizar los tramites de la prestacion del servicio de aseo y manejo de resuduos;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;LOS ANDES;Actual;Inversión; 2.100.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 2.100.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 2.100.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010534;BP26005798;Aprovechamiento de los espacios públicos con programación cultural y artística en el corregimiento Los Andes de Santiago de   Cali;BP260057982010105;Realizar trámite para asistencia de los organismos de socorro del eventos del corregimiento los andes;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;LOS ANDES;Actual;Inversión; 1.520.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.520.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.520.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010534;BP26005798;Aprovechamiento de los espacios públicos con programación cultural y artística en el corregimiento Los Andes de Santiago de   Cali;BP260057982010106;Realizar entrega de reconocimiento a los artistas participantes de los eventos;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;LOS ANDES;Actual;Inversión; 24.800.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 24.800.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 24.800.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010542;BP26005800;Desarrollo del festival de verano en el corregimiento de Pichinde de Santiago de  Cali;BP260058002010101;Realizar la entregar reconocimiento a los artistas;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Territorio;PICHINDE;Actual;Inversión; 16.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 16.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 16.000.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010542;BP26005800;Desarrollo del festival de verano en el corregimiento de Pichinde de Santiago de  Cali;BP260058002010102;Realizar la producción de eventos;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Territorio;PICHINDE;Actual;Inversión; 35.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 35.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 35.000.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010542;BP26005800;Desarrollo del festival de verano en el corregimiento de Pichinde de Santiago de  Cali;BP260058002010103;Realizar adquision de los servicios de los organismos de socorro;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Territorio;PICHINDE;Actual;Inversión; 1.300.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.300.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.300.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010542;BP26005800;Desarrollo del festival de verano en el corregimiento de Pichinde de Santiago de  Cali;BP260058002010104;Tramitar los permiso la utilizacion  de la comunicación pública de la musica.;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Territorio;PICHINDE;Actual;Inversión; 2.150.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 2.150.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 2.150.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010542;BP26005800;Desarrollo del festival de verano en el corregimiento de Pichinde de Santiago de  Cali;BP260058002010105;Realizar el alquiler de la prestacion del  servicio de aseo y PGIRS;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Territorio;PICHINDE;Actual;Inversión; 750.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 750.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 750.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030005;Manifestaciones del patrimonio cultural inmaterial salvaguardadas;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010229;BP26005360;Implementación de estrategias orientadas a la promoción de valores identitarios, expresiones y manifestaciones culturales de los grupos étnicos en Santiago de Cali;BP260053601010114;Realizar el diseño y montaje técnico, logístico y escénico de la muestra del Petronio Álvarez;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 163.776.172 ; -   ; -   ; -   ; -   ; -   ; -   ; 163.776.172 ; -   ; -   ; -   ; -   ; -   ; -   ; 163.776.172 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030005;Manifestaciones del patrimonio cultural inmaterial salvaguardadas;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010331;BP26005367;Desarrollo de acciones de salvaguarda para la conservación, visibilización de las expresiones culturales y prácticas ancestrales de pueblos indígenas organizados en Santiago de  Cali;BP260053672010101;Realizar acciones para promover, orientar, preservar, mantener y visibilizar la identidad cultural de cabildos y resguardos indígena de Santiago de Cali;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 29.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 29.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 29.000.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030006;Patrimonio audiovisual y sonoro conservado;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010227;BP26005358;Conservación, organización y difusión del patrimonio audiovisual y sonoro de Santiago de Cali;BP260053581010101;Realizar el seguimiento de las estrategias de organización, conservación y divulgación del patrimonio material audiovisual y sonoro;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 32.500.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 32.500.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 32.500.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030007;Patrimonio bibliográfico y documental conservado;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010228;BP26005370;Protección del patrimonio cultural mueble de Santiago de Cali;BP260053701010101;Realizar el seguimiento de las estrategias de organización, conservación y difusión de los documentos del archivo histórico de Cali;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 32.500.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 32.500.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 32.500.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030009;Personas con acceso a la oferta artística y cultural con enfoque poblacional;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010212;BP26005356;Fortalecimiento de expresiones artísticas, culturales y patrimoniales con enfoque poblacional, diferencial y de género en el distrito de Santiago de Cali;BP260053562010102;"Realizar la transversalización del enfoque de género en la gestión pública cultural, artística y de saberes, en el marco de la implementación de la Política Pública ""Reconocimiento, equidad de género e igualdad de oportunidades 2022-2031""  y del Sistema Distrital del Cuidado de Cali";2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 31.601.310 ; -   ; -   ; -   ; -   ; -   ; -   ; 31.601.310 ; -   ; -   ; -   ; -   ; -   ; -   ; 31.601.310 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030009;Personas con acceso a la oferta artística y cultural con enfoque poblacional;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010212;BP26005356;Fortalecimiento de expresiones artísticas, culturales y patrimoniales con enfoque poblacional, diferencial y de género en el distrito de Santiago de Cali;BP260053562010112;Apoyar la participación artística y cultural de la población LGBTIQ+ del Distrito de Santiago Cali;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 24.591.600 ; -   ; -   ; -   ; -   ; -   ; -   ; 24.591.600 ; -   ; -   ; -   ; -   ; -   ; -   ; 24.591.600 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030009;Personas con acceso a la oferta artística y cultural con enfoque poblacional;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010212;BP26005356;Fortalecimiento de expresiones artísticas, culturales y patrimoniales con enfoque poblacional, diferencial y de género en el distrito de Santiago de Cali;BP260053562010114;Realizar difusión y desarrollo de talleres intergeneracionales en recuperación de memoria liderados por personas mayores;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 48.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 48.000.000 ; 48.000.000 ; -   ; -   ; -   ; -   ; 48.000.000 ; -   ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030009;Personas con acceso a la oferta artística y cultural con enfoque poblacional;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010212;BP26005356;Fortalecimiento de expresiones artísticas, culturales y patrimoniales con enfoque poblacional, diferencial y de género en el distrito de Santiago de Cali;BP260053562010116;Realizar eventos, festivales y encuentros con oferta cultural y artística para las personas mayores en Cali;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 53.130.260 ; -   ; -   ; -   ; -   ; -   ; -   ; 53.130.260 ; 53.130.260 ; -   ; -   ; -   ; -   ; 53.130.260 ; -   ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030009;Personas con acceso a la oferta artística y cultural con enfoque poblacional;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010212;BP26005356;Fortalecimiento de expresiones artísticas, culturales y patrimoniales con enfoque poblacional, diferencial y de género en el distrito de Santiago de Cali;BP260053562010120;Realizar  la promoción de las expresiones artísticas y culturales en las Unidades de Transformación Social;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 68.028.480 ; -   ; -   ; -   ; -   ; -   ; -   ; 68.028.480 ; 17.745.940 ; -   ; -   ; -   ; -   ; 17.745.940 ; 50.282.540 ;Recursos Propios de Libre Destinación
