Centro Gestor;Nombre Centro Gestor;Area Funcional;Nombre Area Funcional;Propósito;Nombre Propósito;Reto;Nombre Reto;Programa;Nombre Programa;BPIN;BP;Nombre BP;Programa Presupuestal;Nombre Actividad; Pospre ; Nombre Pospre ; Fondo ; Nombre Fondo  ; Origen ; COMUNA ; VIGENCIA ; TIPO DE GASTO ; PPTO INICIAL ; REDUCCIONES ; ADICIONES ; CONTRACREDITOS ; CREDITOS ; APLAZAMIENTO ; DESAPLAZAMIENTO ; PPTO. MODIFICADO ; TOTAL ACUMULADO CDP ; TOTAL ACUMULADO RPC ; TOTAL ACUMUL OBLIGAC ; PAGOS ; EJECUCION ; SALDOS CDP ; PPTO. DISPONIBLE ; Clasificación del fondo 1 
4148;Secretaría de Cultura;61020030011;Personas con acceso a procesos de educación informal artística y cultural;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010496;BP26005779;Fortalecimiento de prácticas artísticas y culturales para los habitantes del corregimiento de navarro de Santiago de Cali;BP260057791010102;Adquirir dotación para los talleres de formación artistica y cultural del corregimiento;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Territorio;NAVARRO;Actual;Inversión; 28.400.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 28.400.000 ; 28.400.000 ; -   ; -   ; -   ; -   ; 28.400.000 ; -   ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;62010010011;Infraestructura Cultural del Distrito con mantenimiento y/o adecuaciones;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201001;Ordenamiento Territorial e Integración Regional;2024760010388;BP26005785;Recuperación de los espacios artísticos y culturales en la comuna 13 de Santiago de   Cali;BP260057852010101;Realizar obras de adecuación en los espacios artísticos y culturales de la comuna 13 de Santiago de Cali;2-320202005;Servicios de la construcción;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 13;Actual;Inversión; 142.017.649 ; -   ; -   ; -   ; -   ; -   ; -   ; 142.017.649 ; -   ; -   ; -   ; -   ; -   ; -   ; 142.017.649 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;62010010011;Infraestructura Cultural del Distrito con mantenimiento y/o adecuaciones;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201001;Ordenamiento Territorial e Integración Regional;2024760010388;BP26005785;Recuperación de los espacios artísticos y culturales en la comuna 13 de Santiago de   Cali;BP260057852010102;Realizar interventoría a las obras de adecuación de los espacios artísticos y culturales de la comuna 13 de Santiago de Cali;2-320202005;Servicios de la construcción;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 13;Actual;Inversión; 12.675.075 ; -   ; -   ; -   ; -   ; -   ; -   ; 12.675.075 ; -   ; -   ; -   ; -   ; -   ; -   ; 12.675.075 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030011;Personas con acceso a procesos de educación informal artística y cultural;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010539;BP26005786;Fortalecimiento en prácticas artísticas y culturales a habitantes de la Comuna 21 de Santiago de  Cali;BP260057862010101;Realizar divulgación y socialización de las formaciones artísticas y culturales para habitantes de la comuna 21.;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 21;Actual;Inversión; 1.400.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.400.000 ; 1.400.000 ; -   ; -   ; -   ; -   ; 1.400.000 ; -   ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030011;Personas con acceso a procesos de educación informal artística y cultural;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010539;BP26005786;Fortalecimiento en prácticas artísticas y culturales a habitantes de la Comuna 21 de Santiago de  Cali;BP260057862010102;Realizar talleres de formación artística  y Cultural en la comuna 21 de Santiago de Cali.;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 21;Actual;Inversión; 108.160.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 108.160.000 ; 108.160.000 ; -   ; -   ; -   ; -   ; 108.160.000 ; -   ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030011;Personas con acceso a procesos de educación informal artística y cultural;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010539;BP26005786;Fortalecimiento en prácticas artísticas y culturales a habitantes de la Comuna 21 de Santiago de  Cali;BP260057862010103;Adquirir insumos y materiales para los talleres de formación  artística  y Cultural  en la comuna 21 de Santiago de Cali.;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 21;Actual;Inversión; 41.640.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 41.640.000 ; 41.640.000 ; -   ; -   ; -   ; -   ; 41.640.000 ; -   ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030011;Personas con acceso a procesos de educación informal artística y cultural;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010539;BP26005786;Fortalecimiento en prácticas artísticas y culturales a habitantes de la Comuna 21 de Santiago de  Cali;BP260057862010104;Realizar Clausura de los Talleres de formación artística y cultural en la comuna 21 de Santiago de Cali.;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 21;Actual;Inversión; 4.800.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 4.800.000 ; 4.800.000 ; -   ; -   ; -   ; -   ; 4.800.000 ; -   ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010495;BP26005787;Aprovechamiento de los espacios públicos con programación artística y cultural en la comuna 21 en Santiago de  Cali;BP260057872010101;Realizar divulgación y socialización los encuentros artísticos para recuperar la identidad cultural de la comuna 21;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 21;Actual;Inversión; 3.300.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 3.300.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 3.300.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010495;BP26005787;Aprovechamiento de los espacios públicos con programación artística y cultural en la comuna 21 en Santiago de  Cali;BP260057872010102;Adquirir servicios logísticos para la realización de los eventos;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 21;Actual;Inversión; 27.337.500 ; -   ; -   ; -   ; -   ; -   ; -   ; 27.337.500 ; -   ; -   ; -   ; -   ; -   ; -   ; 27.337.500 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010495;BP26005787;Aprovechamiento de los espacios públicos con programación artística y cultural en la comuna 21 en Santiago de  Cali;BP260057872010103;Realizar trámite de permisos y licencias para el desarrollo de los eventos;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 21;Actual;Inversión; 3.202.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 3.202.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 3.202.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010495;BP26005787;Aprovechamiento de los espacios públicos con programación artística y cultural en la comuna 21 en Santiago de  Cali;BP260057872010104;Adquirir servicio de aseo y manejo de residuos;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 21;Actual;Inversión; 1.050.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.050.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.050.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010495;BP26005787;Aprovechamiento de los espacios públicos con programación artística y cultural en la comuna 21 en Santiago de  Cali;BP260057872010105;Realizar trámite para asistencia de organismos de socorro;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 21;Actual;Inversión; 760.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 760.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 760.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010495;BP26005787;Aprovechamiento de los espacios públicos con programación artística y cultural en la comuna 21 en Santiago de  Cali;BP260057872010106;Realizar entrega de reconocimiento a los artistas participantes de los eventos;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 21;Actual;Inversión; 20.600.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 20.600.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 20.600.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010495;BP26005787;Aprovechamiento de los espacios públicos con programación artística y cultural en la comuna 21 en Santiago de  Cali;BP260057872010107;Adquirir servicios logísticos para la realización del evento 2;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 21;Actual;Inversión; 23.337.500 ; -   ; -   ; -   ; -   ; -   ; -   ; 23.337.500 ; -   ; -   ; -   ; -   ; -   ; -   ; 23.337.500 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010495;BP26005787;Aprovechamiento de los espacios públicos con programación artística y cultural en la comuna 21 en Santiago de  Cali;BP260057872010108;Realizar trámite de permisos y licencias para el desarrollo del evento 2;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 21;Actual;Inversión; 3.202.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 3.202.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 3.202.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010495;BP26005787;Aprovechamiento de los espacios públicos con programación artística y cultural en la comuna 21 en Santiago de  Cali;BP260057872010109;Adquirir servicio de aseo y manejo de residuos para el evento 2;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 21;Actual;Inversión; 1.851.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.851.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.851.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010495;BP26005787;Aprovechamiento de los espacios públicos con programación artística y cultural en la comuna 21 en Santiago de  Cali;BP260057872010110;Realizar trámite para asistencia de organismos de socorro para el evento 2;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 21;Actual;Inversión; 760.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 760.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 760.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010495;BP26005787;Aprovechamiento de los espacios públicos con programación artística y cultural en la comuna 21 en Santiago de  Cali;BP260057872010111;Realizar entrega de reconocimiento a los artistas participantes del evento 2;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 21;Actual;Inversión; 14.600.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 14.600.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 14.600.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030011;Personas con acceso a procesos de educación informal artística y cultural;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010519;BP26005792;Fortalecimiento de las prácticas artísticas y culturales para los habitantes del corregimiento de Felidia de  Cali;BP260057922010101;Realizar talleres de formación artística en el corregimiento de Felidia y sus veredas;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;FELIDIA;Actual;Inversión; 41.600.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 41.600.000 ; 41.600.000 ; -   ; -   ; -   ; -   ; 41.600.000 ; -   ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030011;Personas con acceso a procesos de educación informal artística y cultural;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010519;BP26005792;Fortalecimiento de las prácticas artísticas y culturales para los habitantes del corregimiento de Felidia de  Cali;BP260057922010102;Adquirir insumos para los talleres de formación artística en el corregimiento de Felidia y sus veredas;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;FELIDIA;Actual;Inversión; 11.146.100 ; -   ; -   ; -   ; -   ; -   ; -   ; 11.146.100 ; 11.146.100 ; -   ; -   ; -   ; -   ; 11.146.100 ; -   ;Recursos Propios de Libre Destinación
