RUBRO;Centro Gestor;Nombre Centro Gestor;BP;Nombre del Proyecto;Programa;Nombre de la actividad;BPIN;SECTOR;PROGRAMA;PRODUCTO;PRODUCTO 1;VALIDADOR CUIPO;Fondo 1;Nombre de fondo;Clasificación del fondo;Pospre 1;Pospre 1;Dimensión;Nombre de Dimensión;Línea Estratégica;Nombre de Línea Estratégica;Programa;Nombre de Programa;Area Funcional;Nombre del Area Funcional;Origen;COMUNA;VIGENCIA;TIPO DE GASTO; PPTO INICIAL ; REDUCCIONES ; ADICIONES ; CONTRACREDITOS ; CREDITOS ; APLAZAMIENTO ; DESAPLAZAMIENTO ; PPTO. MODIFICADO ; TOTAL ACUMULADO CDP ; TOTAL ACUMULADO RPC ; TOTAL ACUMUL OBLIGAC ; PAGOS ; EJECUCION ; SALDOS CDP ; PPTO. DISPONIBLE 
41481322080152020050005BP2600283510201202-320202008;4148;Secretaría de Cultura;BP26002835;Desarrollo de procesos culturales para el acceso a la información y el conocimiento para la  población en situación de discapacidad en Santiago de  Cali;BP260028351020120;Realizar la difusión de la oferta cultural y las experiencias significativas de la población en situación de discapacidad;2020760010767;45;4599;3301126;3301126;3301126;13220801;R.F. S.G.P. Propósito General-Otros Sectores;Destinación Específica (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5202;Poblaciones Construyendo Territorio;5202005;Desarrollando Capacidades, Promoviendo Oportunidades a Población en Situación de Discapacidad;52020050005;Personas con discapacidad beneficiadas con actividades artísticas y culturales;Organismo;SANTIAGO DE CALI;Actual;Inversión; 11.131.764 ; -   ; -   ; -   ; -   ; -   ; -   ; 11.131.764 ; -   ; -   ; -   ; -   ; -   ; -   ; 11.131.764 
41481322080152020050005BP2600283510201242-320202008;4148;Secretaría de Cultura;BP26002835;Desarrollo de procesos culturales para el acceso a la información y el conocimiento para la  población en situación de discapacidad en Santiago de  Cali;BP260028351020124;Difundir la oferta de procesos culturales;2020760010767;45;4599;3301126;3301126;3301126;13220801;R.F. S.G.P. Propósito General-Otros Sectores;Destinación Específica (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5202;Poblaciones Construyendo Territorio;5202005;Desarrollando Capacidades, Promoviendo Oportunidades a Población en Situación de Discapacidad;52020050005;Personas con discapacidad beneficiadas con actividades artísticas y culturales;Organismo;SANTIAGO DE CALI;Actual;Inversión; 25.496.060 ; -   ; -   ; -   ; -   ; -   ; -   ; 25.496.060 ; -   ; -   ; -   ; -   ; -   ; -   ; 25.496.060 
41481322080152020050005BP2600283510201252-320202008;4148;Secretaría de Cultura;BP26002835;Desarrollo de procesos culturales para el acceso a la información y el conocimiento para la  población en situación de discapacidad en Santiago de  Cali;BP260028351020125;Adquirir dotación para encuentros culturales de circulación y procesos de formación artística.;2020760010767;45;4599;3301126;3301126;3301126;13220801;R.F. S.G.P. Propósito General-Otros Sectores;Destinación Específica (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5202;Poblaciones Construyendo Territorio;5202005;Desarrollando Capacidades, Promoviendo Oportunidades a Población en Situación de Discapacidad;52020050005;Personas con discapacidad beneficiadas con actividades artísticas y culturales;Organismo;SANTIAGO DE CALI;Actual;Inversión; 12.314.753 ; -   ; -   ; -   ; -   ; -   ; -   ; 12.314.753 ; -   ; -   ; -   ; -   ; -   ; -   ; 12.314.753 
41481322080152020050005BP2600283510201282-320202008;4148;Secretaría de Cultura;BP26002835;Desarrollo de procesos culturales para el acceso a la información y el conocimiento para la  población en situación de discapacidad en Santiago de  Cali;BP260028351020128;Adquirir insumos para encuentros culturales de circulación y procesos de formación artística;2020760010767;45;4599;3301126;3301126;3301126;13220801;R.F. S.G.P. Propósito General-Otros Sectores;Destinación Específica (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5202;Poblaciones Construyendo Territorio;5202005;Desarrollando Capacidades, Promoviendo Oportunidades a Población en Situación de Discapacidad;52020050005;Personas con discapacidad beneficiadas con actividades artísticas y culturales;Organismo;SANTIAGO DE CALI;Actual;Inversión; 7.520.756 ; -   ; -   ; -   ; -   ; -   ; -   ; 7.520.756 ; -   ; -   ; -   ; -   ; -   ; -   ; 7.520.756 
41481322080152050020001BP2600339510101212-320202009;4148;Secretaría de Cultura;BP26003395;FORMACIÓN EN PRÁCTICAS Y EXPRESIONES ARTÍSTICAS Y CULTURALES DE SANTIAGO DE   CALI;BP260033951010121;Realizar promoción y visibilización de los procesos de formación en prácticas artística y cultural de Santiago de Cali;2020760010681;45;4599;3301051;3301051;3301051;13220801;R.F. S.G.P. Propósito General-Otros Sectores;Destinación Específica (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;52;Cali, Solidaria por la Vida;5205;Cali Corazón de las Culturas;5205002;Ecosistema Artístico ;52050020001;Personas formadas en prácticas artísticas en comunas y corregimientos;Organismo;SANTIAGO DE CALI;Actual;Inversión; 51.603.065 ; -   ; -   ; -   ; -   ; -   ; -   ; 51.603.065 ; -   ; -   ; -   ; -   ; -   ; -   ; 51.603.065 
41481322080152050020002BP2600274510201112-320202009;4148;Secretaría de Cultura;BP26002745;Fortalecimiento de las Salas Independientes de Teatro de Santiago de Cali;BP260027451020111;Apoyar  los proyectos  ganadores  del programa de concertacion local de salas independientes de teatro;2020760010857;45;4599;3301070;3301070;3301070;13220801;R.F. S.G.P. Propósito General-Otros Sectores;Destinación Específica (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;52;Cali, Solidaria por la Vida;5205;Cali Corazón de las Culturas;5205002;Ecosistema Artístico ;52050020002;Organizaciones e instituciones apoyadas en el desarrollo de sus iniciativas artísticas y culturales;Organismo;SANTIAGO DE CALI;Actual;Inversión; 355.834.200 ; -   ; -   ; -   ; -   ; -   ; -   ; 355.834.200 ; -   ; -   ; -   ; -   ; -   ; -   ; 355.834.200 
41481322080152050020002BP2600470910201072-320202009;4148;Secretaría de Cultura;BP26004709;FORTALECIMIENTO DE LOS PROCESOS ARTÍSTICOS Y CULTURALES QUE GESTIONAN LAS ORGANIZACIONES DE SANTIAGO DE CALI;BP260047091020107;Realizar el apoyo a organizaciones para ejecutar proyectos  artísticos y culturales;2023760010173;45;4599;3301054;3301054;3301054;13220801;R.F. S.G.P. Propósito General-Otros Sectores;Destinación Específica (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;52;Cali, Solidaria por la Vida;5205;Cali Corazón de las Culturas;5205002;Ecosistema Artístico ;52050020002;Organizaciones e instituciones apoyadas en el desarrollo de sus iniciativas artísticas y culturales;Organismo;SANTIAGO DE CALI;Actual;Inversión; 603.203.532 ; -   ; -   ;-603.203.532 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
41481322080152050020007BP2600288210101212-320202009;4148;Secretaría de Cultura;BP26002882;Fortalecimiento de los actores de la salsa de la ciudad de Santiago de Cali;BP260028821010121;Realizar la Logística para el fortalecimiento de actores de la salsa;2020760010856;45;4599;3301051;3301051;3301051;13220801;R.F. S.G.P. Propósito General-Otros Sectores;Destinación Específica (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;52;Cali, Solidaria por la Vida;5205;Cali Corazón de las Culturas;5205002;Ecosistema Artístico ;52050020007;Actores de la salsa fortalecidos en gestión cultural y procesos dancísticos;Organismo;SANTIAGO DE CALI;Actual;Inversión; 3.386.250 ; -   ; -   ; -   ; -   ; -   ; -   ; 3.386.250 ; -   ; -   ; -   ; -   ; -   ; -   ; 3.386.250 
41481322080152050020007BP2600288210101222-320202009;4148;Secretaría de Cultura;BP26002882;Fortalecimiento de los actores de la salsa de la ciudad de Santiago de Cali;BP260028821010122;Realizar procesos de asistencia técnica;2020760010856;45;4599;3301051;3301051;3301051;13220801;R.F. S.G.P. Propósito General-Otros Sectores;Destinación Específica (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;52;Cali, Solidaria por la Vida;5205;Cali Corazón de las Culturas;5205002;Ecosistema Artístico ;52050020007;Actores de la salsa fortalecidos en gestión cultural y procesos dancísticos;Organismo;SANTIAGO DE CALI;Actual;Inversión; 14.731.155 ; -   ; -   ; -   ; -   ; -   ; -   ; 14.731.155 ; -   ; -   ; -   ; -   ; -   ; -   ; 14.731.155 
41481322080152050020007BP2600288210201132-320202009;4148;Secretaría de Cultura;BP26002882;Fortalecimiento de los actores de la salsa de la ciudad de Santiago de Cali;BP260028821020113;Realizar encuentros culturales salseros;2020760010856;45;4599;3301051;3301051;3301051;13220801;R.F. S.G.P. Propósito General-Otros Sectores;Destinación Específica (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;52;Cali, Solidaria por la Vida;5205;Cali Corazón de las Culturas;5205002;Ecosistema Artístico ;52050020007;Actores de la salsa fortalecidos en gestión cultural y procesos dancísticos;Organismo;SANTIAGO DE CALI;Actual;Inversión; 141.730.180 ; -   ; -   ; -   ; -   ; -   ; -   ; 141.730.180 ; -   ; -   ; -   ; -   ; -   ; -   ; 141.730.180 
41481322080152050020007BP2600288210201142-320202009;4148;Secretaría de Cultura;BP26002882;Fortalecimiento de los actores de la salsa de la ciudad de Santiago de Cali;BP260028821020114;Realizar el seguimiento técnico, administrativo, financiero y jurídico del Proyecto Actores de la Salsa en Santiago de Cali;2020760010856;45;4599;3301051;3301051;3301051;13220801;R.F. S.G.P. Propósito General-Otros Sectores;Destinación Específica (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;52;Cali, Solidaria por la Vida;5205;Cali Corazón de las Culturas;5205002;Ecosistema Artístico ;52050020007;Actores de la salsa fortalecidos en gestión cultural y procesos dancísticos;Organismo;SANTIAGO DE CALI;Actual;Inversión; 40.152.415 ; -   ; -   ; -   ; -   ; -   ; -   ; 40.152.415 ; -   ; -   ; -   ; -   ; -   ; -   ; 40.152.415 
41481322080152050020008BP2600287910101102-320202009;4148;Secretaría de Cultura;BP26002879;APOYO A LA PROFESIONALIZACION DE LOS ARTISTAS EMPIRICOS EN SANTIAGO DE CALI;BP260028791010110;Realizar la profesionalización para artistas empíricos de Santiago de Cali;2020760010684;45;4599;3301053;3301053;3301053;13220801;R.F. S.G.P. Propósito General-Otros Sectores;Destinación Específica (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;52;Cali, Solidaria por la Vida;5205;Cali Corazón de las Culturas;5205002;Ecosistema Artístico ;52050020008;Personas beneficiadas con el proceso de profesionalización de artistas;Organismo;SANTIAGO DE CALI;Actual;Inversión; 73.657.043 ; -   ; -   ;-73.657.043 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
41481322080152050020008BP2600287910201072-320202008;4148;Secretaría de Cultura;BP26002879;APOYO A LA PROFESIONALIZACION DE LOS ARTISTAS EMPIRICOS EN SANTIAGO DE CALI;BP260028791020107;Realizar la promoción de acceso a la educación superior para artistas empíricos de Santiago de Cali;2020760010684;45;4599;3301053;3301053;3301053;13220801;R.F. S.G.P. Propósito General-Otros Sectores;Destinación Específica (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5205;Cali Corazón de las Culturas;5205002;Ecosistema Artístico ;52050020008;Personas beneficiadas con el proceso de profesionalización de artistas;Organismo;SANTIAGO DE CALI;Actual;Inversión; 11.524.457 ; -   ; -   ;-11.524.457 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
41481322080152050020010BP2600274910101352-320202009;4148;Secretaría de Cultura;BP26002749;AMPLIACIÓN DE LA OFERTA ARTÍSTICA, CULTURAL Y DE EXHIBICIÓN EN ESCENARIOS DE NATURALEZA PÚBLICA DE SANTIAGO DE CALI;BP260027491010135;Realizar la programación de circulación y exhibición de artistas en el Teatro Cultural Comuna 16;2020760010755;45;4599;3301053;3301053;3301053;13220801;R.F. S.G.P. Propósito General-Otros Sectores;Destinación Específica (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;52;Cali, Solidaria por la Vida;5205;Cali Corazón de las Culturas;5205002;Ecosistema Artístico ;52050020010;Escenarios para las artes escénicas de naturaleza pública fortalecidos con programación cultural y artística;Organismo;SANTIAGO DE CALI;Actual;Inversión; 8.177.794 ; -   ; -   ; -   ; -   ; -   ; -   ; 8.177.794 ; -   ; -   ; -   ; -   ; -   ; -   ; 8.177.794 
41481322080152050020010BP2600274910201052-320202009;4148;Secretaría de Cultura;BP26002749;AMPLIACIÓN DE LA OFERTA ARTÍSTICA, CULTURAL Y DE EXHIBICIÓN EN ESCENARIOS DE NATURALEZA PÚBLICA DE SANTIAGO DE CALI;BP260027491020105;Realizar la promoción de programación en comunas y corregimientos;2020760010755;45;4599;3301053;3301053;3301053;13220801;R.F. S.G.P. Propósito General-Otros Sectores;Destinación Específica (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;52;Cali, Solidaria por la Vida;5205;Cali Corazón de las Culturas;5205002;Ecosistema Artístico ;52050020010;Escenarios para las artes escénicas de naturaleza pública fortalecidos con programación cultural y artística;Organismo;SANTIAGO DE CALI;Actual;Inversión; 18.600.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 18.600.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 18.600.000 
41481322080152050020010BP2600274910201092-320202008;4148;Secretaría de Cultura;BP26002749;AMPLIACIÓN DE LA OFERTA ARTÍSTICA, CULTURAL Y DE EXHIBICIÓN EN ESCENARIOS DE NATURALEZA PÚBLICA DE SANTIAGO DE CALI;BP260027491020109;Realizar el seguimiento técnico, administrativo, financiero y jurídico a la Oferta Artística y Cultural y Exhibición de Escenarios de naturaleza pública;2020760010755;45;4599;3301053;3301053;3301053;13220801;R.F. S.G.P. Propósito General-Otros Sectores;Destinación Específica (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5205;Cali Corazón de las Culturas;5205002;Ecosistema Artístico ;52050020010;Escenarios para las artes escénicas de naturaleza pública fortalecidos con programación cultural y artística;Organismo;SANTIAGO DE CALI;Actual;Inversión; 58.582.206 ; -   ; -   ; -   ; -   ; -   ; -   ; 58.582.206 ; -   ; -   ; -   ; -   ; -   ; -   ; 58.582.206 
41481322080152050020010BP2600274910201102-320202009;4148;Secretaría de Cultura;BP26002749;AMPLIACIÓN DE LA OFERTA ARTÍSTICA, CULTURAL Y DE EXHIBICIÓN EN ESCENARIOS DE NATURALEZA PÚBLICA DE SANTIAGO DE CALI;BP260027491020110;Realizar el diseño y promoción de la oferta cultural;2020760010755;45;4599;3301053;3301053;3301053;13220801;R.F. S.G.P. Propósito General-Otros Sectores;Destinación Específica (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;52;Cali, Solidaria por la Vida;5205;Cali Corazón de las Culturas;5205002;Ecosistema Artístico ;52050020010;Escenarios para las artes escénicas de naturaleza pública fortalecidos con programación cultural y artística;Organismo;SANTIAGO DE CALI;Actual;Inversión; 14.640.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 14.640.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 14.640.000 
41481322080152050020013BP2600274710101092-320202009;4148;Secretaría de Cultura;BP26002747;APOYO A LOS PROCESOS DE CERTIFICACIÓN DE ARTISTAS, GESTORES Y CREADORES CULTURALES DE SANTIAGO DE CALI;BP260027471010109;Realizar la certificación de artistas, gestores y creadores culturales en  Santiago de Cali;2020760010544;45;4599;3301052;3301052;3301052;13220801;R.F. S.G.P. Propósito General-Otros Sectores;Destinación Específica (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;52;Cali, Solidaria por la Vida;5205;Cali Corazón de las Culturas;5205002;Ecosistema Artístico ;52050020013;Artistas, gestores y creadores culturales certificados en sus prácticas artísticas y culturales;Organismo;SANTIAGO DE CALI;Actual;Inversión; -   ; -   ; -   ; -   ; 85.181.500 ; -   ; -   ; 85.181.500 ; -   ; -   ; -   ; -   ; -   ; -   ; 85.181.500 
41481322080351020010001BP2600472820201042-320202009;4148;Secretaría de Cultura;BP26004728;Implementación del parque de las cocinas, bebidas tradicionales y artesanías del pacífico “parque pacífico” de Santiago de Cali;BP260047282020104;Realizar las fases constructivas del diseño inicial Parque Pacifico;2023760010179;45;4599;3301093;3301093;3301093;13220803;R..F. S.G.P. Propósito General-Cultura;Destinación Específica (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;51;Cali, Inteligente para la Vida;5102;Economía Incluyente, Creativa y Clústeres Estratégicos;5102001;Territorios Creativos ;51020010001;Parque de las cocinas, bebidas tradicionales y artesanías del Pacífico “Parque Pacífico” construido;Organismo;SANTIAGO DE CALI;Actual;Inversión; -   ; -   ; -   ; -   ; 40.167.584 ; -   ; -   ; 40.167.584 ; -   ; -   ; -   ; -   ; -   ; -   ; 40.167.584 
